decimalLatitude,decimalLongitude,eventDate,species,label
38.3256,-0.4575,2017-12-23T18:26:00+00:00,Green Sea Turtle,1
26.368,125.235,2008-01-24T06:05:59,Green Sea Turtle,1
37.912,-164.101,2003-08-14T10:30:22,Green Sea Turtle,1
30.918,-168.473,2010-02-25T10:05,Green Sea Turtle,1
11.257,-73.79,2018-05-18,Green Sea Turtle,1
30.83,126.917,2012-04-13T20:30:20,Green Sea Turtle,1
-21.46796,55.26956,2009-12-12T05:19:45,Green Sea Turtle,1
36.497936,-74.893112,2018-06-16T14:25:38,Green Sea Turtle,1
11.2781,-73.8647,2015-06-01/2015-08-10,Green Sea Turtle,1
42.212,-162.589,2012-07-31T09:24,Green Sea Turtle,1
-17.56893,54.18746,2008-10-22T05:02:43,Green Sea Turtle,1
29.845,126.767,2009-03-29T01:57:52,Green Sea Turtle,1
39.412,176.91,2010-12-16T07:01,Green Sea Turtle,1
37.7046,-25.7869,2016-05-13T16:46:00,Green Sea Turtle,1
37.7905,-75.21013,2011-07-27T14:35:14,Green Sea Turtle,1
33.879505,-76.885791,2009-08-09T15:06:09,Green Sea Turtle,1
39.562,-173.579,2008-07-15T19:58,Green Sea Turtle,1
38.027,-164.56,2003-08-21T17:41:02,Green Sea Turtle,1
29.59788,-88.09002,2018-02-04T16:05:48,Green Sea Turtle,1
40.25,-67.36,1999-06-28,Green Sea Turtle,1
30.273,125.65,2006-07-15T15:50:29,Green Sea Turtle,1
-25.54239,32.92197,2012-02-22T21:14:42,Green Sea Turtle,1
38.4,-73.433,1980-09-09T11:09:00,Green Sea Turtle,1
37.552,-161.216,2011-07-03T10:12,Green Sea Turtle,1
28.573667,-80.184667,1999-09-09,Green Sea Turtle,1
32.569,-167.39,1998-05-04T13:31,Green Sea Turtle,1
11.2781,-73.8647,2017-06-01/2017-08-10,Green Sea Turtle,1
36.497,169.817,2012-05-05T07:49,Green Sea Turtle,1
-16.54885,54.55524,2008-10-25T09:19:07,Green Sea Turtle,1
37.003,10.617,2018-02-21T09:45:00+00:00,Green Sea Turtle,1
36.90263,-75.52548,2011-10-07T12:46:15,Green Sea Turtle,1
32.962,-174.132,2013-01-22T09:02,Green Sea Turtle,1
33.835,-161.198,1998-05-23T18:39,Green Sea Turtle,1
29.922419,-81.24984,2009-12-21T12:00:00,Green Sea Turtle,1
40.5214,-72.6939,2016-08-02T17:09:00,Green Sea Turtle,1
38.394,-73.88543,2004-06-18T16:15:55,Green Sea Turtle,1
37.6998,-25.7083,2016-04-16T09:54:00,Green Sea Turtle,1
32.73,-173.324,2003-06-16T01:53:32,Green Sea Turtle,1
35.844,18.567,2018-06-05T16:30:00+00:00,Green Sea Turtle,1
35.557,-154.67,2011-05-21T09:50,Green Sea Turtle,1
35.063999,11.693,2011-11-12T03:17:03,Green Sea Turtle,1
40.392,-172.745,2010-10-24T14:20,Green Sea Turtle,1
37.8955,-25.9143,2019-04-19T17:45:00/2019-04-19T17:57:00,Green Sea Turtle,1
33.986,10.569,2011-09-15T02:28:38,Green Sea Turtle,1
35.006506,-75.663912,2006-03-28T11:49,Green Sea Turtle,1
37.74,5.49,2017-12-28T08:48:00+00:00,Green Sea Turtle,1
47.239,-37.796,2017-11-26T09:10:00+00:00,Green Sea Turtle,1
37.78,-29.55,2007-06-23T16:18:00Z/2007-06-23T16:18:00Z,Green Sea Turtle,1
37.70318,2.02554,2017-10-09T08:22:00+00:00,Green Sea Turtle,1
40.86316,7.20141,2018-09-23T17:15:00+00:00,Green Sea Turtle,1
34.079,-177.867,2011-04-15T09:21,Green Sea Turtle,1
35.46,12.494,2005-09-04,Green Sea Turtle,1
38.9314,0.1429,2017-12-01T19:25:00+00:00,Green Sea Turtle,1
-0.45321,45.00104,2011-11-08T15:49:13,Green Sea Turtle,1
34.68,139.506,2007-10-12T15:05,Green Sea Turtle,1
33.505,-146.659,1998-02-02T07:26,Green Sea Turtle,1
33.919,20.661,2018-04-23T12:37:00+00:00,Green Sea Turtle,1
33.4315,-78.574,2018-02-06T09:11:41,Green Sea Turtle,1
38.763,161.222,2009-10-28T18:48,Green Sea Turtle,1
18.097,-65.588,2005-09-26T05:16:20,Green Sea Turtle,1
24.5,-165.5,1997-01-19T07:10:56/1997-01-20T08:32:00,Green Sea Turtle,1
34.947192,-75.71617,2008-06-04T09:55:00,Green Sea Turtle,1
35.936,135.859,2011-11-28T17:33,Green Sea Turtle,1
38.822644,-70.988279,2007-12-09T12:00:00,Green Sea Turtle,1
37.3209,-26.0459,2014-09-21T12:50:00Z/2014-09-21T12:50:00Z,Green Sea Turtle,1
37.85447,-74.92092,2019-05-27T13:47:04,Green Sea Turtle,1
28.35,-80.367,1967-04,Green Sea Turtle,1
42.823,158.302,2011-10-04T08:11,Green Sea Turtle,1
38.594,164.457,2012-07-31T16:26,Green Sea Turtle,1
34.097636,-76.77054,2009-10-21T13:15,Green Sea Turtle,1
-21.956,113.927,2023-11-21T11:05:53Z,Green Sea Turtle,1
30.232775,-80.379031,2009-09-18T12:17,Green Sea Turtle,1
36.421055,-74.97451,2019-07-29T10:26:07,Green Sea Turtle,1
35.066,139.755,2007-10-16T16:52,Green Sea Turtle,1
36.056,-173.477,2004-06-24T17:04:16,Green Sea Turtle,1
-21.63526,54.42594,2011-01-02T16:15:13,Green Sea Turtle,1
35.365,-174.344,2012-01-22T10:11,Green Sea Turtle,1
39.9171,-72.4361,2017-08-14T10:15:31,Green Sea Turtle,1
39.877239,-73.334374,2021-09-07T14:35:51,Green Sea Turtle,1
36.75737,-75.34104,2012-06-07T18:47:40,Green Sea Turtle,1
38.0,-29.33,2003-05-27T15:54:00Z/2003-05-27T15:54:00Z,Green Sea Turtle,1
36.597,178.919,2011-03-10T07:12,Green Sea Turtle,1
-21.931,113.927,2024-02-18T01:27:30Z,Green Sea Turtle,1
37.867,-74.883,1980-06-23T12:25:00,Green Sea Turtle,1
33.741,-157.528,2004-07-02T01:50:57,Green Sea Turtle,1
43.3833332062,-47.7583332062,1994-11-02T00:00:00Z,Green Sea Turtle,1
42.949,146.749,2011-10-31T16:59,Green Sea Turtle,1
39.524,-178.187,2003-07-09T10:02:23,Green Sea Turtle,1
37.676998,26.370001,2011-09-15T03:22:00,Green Sea Turtle,1
29.361,126.352,2006-07-29T02:10:33,Green Sea Turtle,1
-16.90697,54.37351,2008-10-24T09:00:34,Green Sea Turtle,1
11.2781,-73.8647,2014-06-01/2014-08-10,Green Sea Turtle,1
37.97707,-74.8711,2011-05-31T14:32:27,Green Sea Turtle,1
41.552,4.245,2016-12-26T12:04:00+00:00,Green Sea Turtle,1
-7.99676,47.30574,2011-10-01T14:54:09,Green Sea Turtle,1
38.389,160.552,2005-10-16T15:48:27,Green Sea Turtle,1
42.403,157.198,2011-08-25T06:06,Green Sea Turtle,1
35.272771,-75.350033,2008-06-14T11:02:00,Green Sea Turtle,1
42.385,160.731,2011-09-29T16:40,Green Sea Turtle,1
-15.71536,54.26998,2011-04-18T13:28:33,Green Sea Turtle,1
35.621,-1.938,2016-11-25T13:45:00+00:00,Green Sea Turtle,1
36.87186,-75.55923,2011-05-31T19:35:27,Green Sea Turtle,1
43.047,157.574,2010-10-13T12:28,Green Sea Turtle,1
27.881667,-80.3445,1994-08-18,Green Sea Turtle,1
34.118,-164.291,1998-09-20T07:11,Green Sea Turtle,1
40.488483,0.812783,2003-03-20T00:00:00,Green Sea Turtle,1
40.382,178.094,2010-12-25T06:20,Green Sea Turtle,1
-22.22761,35.54659,2012-02-20T22:27:06,Green Sea Turtle,1
38.501,0.47,2018-02-03T07:30:00+00:00,Green Sea Turtle,1
35.567,-75.283,1979-06-03T10:42:00,Green Sea Turtle,1
-19.29443,36.22748,2012-02-29T00:47:22,Green Sea Turtle,1
31.652,158.949,2013-03-12T17:11,Green Sea Turtle,1
39.405,-73.58717,2021-06-21T20:26:39,Green Sea Turtle,1
39.13,143.106,2011-09-17T17:10,Green Sea Turtle,1
11.257,-73.79,2016-06-11/2016-07-16,Green Sea Turtle,1
40.045,150.237,2011-09-02T02:44,Green Sea Turtle,1
15.669,-82.017,2004-09-10T17:29:31,Green Sea Turtle,1
38.20886,-74.53938,2012-08-01T13:57:35,Green Sea Turtle,1
34.731,154.577,2004-07-11T05:08:38,Green Sea Turtle,1
34.062,-146.991,2003-05-08T11:35:26,Green Sea Turtle,1
37.262,176.307,2012-04-16T18:54,Green Sea Turtle,1
38.36207,-74.75192,2016-07-28T11:07:49,Green Sea Turtle,1
37.1837,4.3624,2018-11-09T20:00:00+00:00,Green Sea Turtle,1
39.583305,-73.143517,2016-09-13T06:38:21,Green Sea Turtle,1
14.94354,56.75573,2012-04-24T06:21:39,Green Sea Turtle,1
34.10109,-76.524424,2009-05-31T09:30,Green Sea Turtle,1
36.96598,-75.15487,2016-07-27T10:37:25,Green Sea Turtle,1
28.6416664124,-79.1000022888,2000-04-21T00:00:00Z,Green Sea Turtle,1
-13.5,140.5,2019-04-23T09:02:39/2019-04-23T09:02:39,Green Sea Turtle,1
33.122,-157.21,2003-06-16T17:16:45,Green Sea Turtle,1
38.869,149.365,2011-07-29T15:36,Green Sea Turtle,1
36.1444,-75.28755,2019-05-24T12:44:29,Green Sea Turtle,1
39.169,173.238,2011-02-16T14:26,Green Sea Turtle,1
30.03282,-80.598887,2013-05-09T15:27,Green Sea Turtle,1
35.198635,-75.539719,2008-06-13T14:53:00,Green Sea Turtle,1
34.899,139.813,2007-10-03T05:44,Green Sea Turtle,1
-21.956,113.928,2023-11-24T12:24:35Z,Green Sea Turtle,1
30.567809,-80.449738,2011-09-29T15:29,Green Sea Turtle,1
37.209,-1.651,2016-06-19T10:55:00+00:00,Green Sea Turtle,1
35.400619,-75.123268,2008-04-19T16:09:00,Green Sea Turtle,1
-17.7529,52.80044,2010-11-30T05:23:51,Green Sea Turtle,1
37.314,161.648,2011-12-29T06:57,Green Sea Turtle,1
41.19,1.727,2016-09-21T05:44:00+00:00,Green Sea Turtle,1
37.0957,1.2558,2018-11-21T06:20:00+00:00,Green Sea Turtle,1
34.356,174.184,2012-02-06T15:14,Green Sea Turtle,1
30.407,122.95,2011-11-06T05:27:41,Green Sea Turtle,1
14.45992,53.57571,2011-04-13T01:35:33,Green Sea Turtle,1
33.92077,-76.541856,2008-03-13T16:18,Green Sea Turtle,1
31.718,-151.921,2004-03-20T02:16:52,Green Sea Turtle,1
30.032488,-80.600716,2009-02-27T10:02,Green Sea Turtle,1
39.791,1.28,2018-01-13T11:36:00+00:00,Green Sea Turtle,1
34.711818,-76.420651,2007-04-05T13:52,Green Sea Turtle,1
35.33204,-75.06265,2001-02-07T14:39:00,Green Sea Turtle,1
37.233,-74.583,1980-06-22T14:55:00,Green Sea Turtle,1
29.5,-80.433,1967-07,Green Sea Turtle,1
32.025,-167.197,2004-05-04T02:14:57,Green Sea Turtle,1
36.677,-1.986,2016-10-20T05:41:00+00:00,Green Sea Turtle,1
11.201974,-74.227159,2022,Green Sea Turtle,1
30.145,28.443,2018-06-13T12:48:00+00:00,Green Sea Turtle,1
-16.37941,63.23539,2011-01-21T08:14:11,Green Sea Turtle,1
45.13,-44.96,1994-08-31,Green Sea Turtle,1
41.397,136.618,2011-07-31T15:33,Green Sea Turtle,1
15.67614,53.8581,2011-04-06T12:46:59,Green Sea Turtle,1
36.78921,-75.031683,2015-06-19T12:51:52,Green Sea Turtle,1
-20.98375,54.91261,2011-04-03T14:22:52,Green Sea Turtle,1
36.316,-161.307,2012-05-12T08:41,Green Sea Turtle,1
39.126,173.793,2003-11-07T10:31:18,Green Sea Turtle,1
39.731,0.422,2017-10-26T08:26:00+00:00,Green Sea Turtle,1
38.020001,23.558001,2011-09-09T01:39:54,Green Sea Turtle,1
-23.49937,52.09315,2009-10-24T15:11:16,Green Sea Turtle,1
15.48008,52.56576,2011-04-07T05:32:21,Green Sea Turtle,1
44.5583324432,-44.4166660309,1995-09-12T00:00:00Z,Green Sea Turtle,1
40.772,2.052,2016-09-04T08:43:00+00:00,Green Sea Turtle,1
37.43,-25.35,1999-06-23T10:42:00Z/1999-06-23T10:42:00Z,Green Sea Turtle,1
35.668,-1.914,2017-01-09T09:55:00+00:00,Green Sea Turtle,1
36.03,-178.789,2013-06-30T19:18,Green Sea Turtle,1
-21.943,113.922,2024-02-16T01:04:21Z,Green Sea Turtle,1
37.0526,-0.8704,2018-10-24T04:08:00+00:00,Green Sea Turtle,1
-19.13689,50.02071,2009-03-22T14:22:35,Green Sea Turtle,1
37.1716,5.4922,2017-12-20T16:24:00+00:00,Green Sea Turtle,1
41.96,-46.06,1998-07-03,Green Sea Turtle,1
34.047,-169.459,2003-05-12T10:02:30,Green Sea Turtle,1
39.15,-73.617,1979-10-18T11:02:00,Green Sea Turtle,1
34.327,145.316,2010-05-09T09:11,Green Sea Turtle,1
1.15303,55.90605,2011-12-10T15:07:51,Green Sea Turtle,1
40.2012,-72.902,2017-08-20T15:07:52,Green Sea Turtle,1
35.442001,25.555,2011-07-27T03:38:37,Green Sea Turtle,1
37.6387,-25.4265,2009-07-24T13:36:00,Green Sea Turtle,1
35.334,-158.404,2000-04-14T04:43,Green Sea Turtle,1
39.5,-48.5,2013-12-15T22:06:48/2014-12-30T12:41:42,Green Sea Turtle,1
37.606,-174.254,2012-06-09T09:11,Green Sea Turtle,1
38.208148,-74.989232,1999-07-09T09:56,Green Sea Turtle,1
32.574,-154.304,2004-03-17T18:04:29,Green Sea Turtle,1
34.397,-176.544,2012-04-05T20:05,Green Sea Turtle,1
35.251,163.541,2012-01-01T13:07,Green Sea Turtle,1
38.551,12.875,2018-04-03T07:43:00+00:00,Green Sea Turtle,1
38.243,-167.075,2003-09-22T17:11:54,Green Sea Turtle,1
35.416,143.194,2004-06-14T22:54:34,Green Sea Turtle,1
40.206,145.742,2011-09-12T15:51,Green Sea Turtle,1
42.93,-48.01,1994-11-21,Green Sea Turtle,1
-21.28669,54.88857,2010-11-13T08:33:04,Green Sea Turtle,1
-4.07006,46.98123,2011-01-12T07:26:25,Green Sea Turtle,1
38.000277,-74.249178,1999-07-09T10:31,Green Sea Turtle,1
-26.4,32.94424,2012-02-03T12:32:17,Green Sea Turtle,1
34.5,33.5,2008-07-23T15:18:15/2010-05-08T14:48:59,Green Sea Turtle,1
36.756,174.327,2012-05-26T19:47,Green Sea Turtle,1
-16.43702,51.97916,2010-12-06T05:34:44,Green Sea Turtle,1
39.37976,5.471,2017-07-24T08:20:00+00:00,Green Sea Turtle,1
37.5989,-74.721,2019-05-27T14:30:30,Green Sea Turtle,1
38.603,154.675,2010-06-25T04:26,Green Sea Turtle,1
36.766,12.079,2018-01-27T10:08:00+00:00,Green Sea Turtle,1
38.83,-27.5,2000-05-18T10:26:00Z/2000-05-18T10:26:00Z,Green Sea Turtle,1
37.555,-0.4067,2001-10-28T00:00:00,Green Sea Turtle,1
35.238,-165.191,1998-09-28T13:12,Green Sea Turtle,1
-8.62421,54.40755,2011-05-08T08:00:46,Green Sea Turtle,1
38.7147,-0.4021,2017-11-27T18:42:00+00:00,Green Sea Turtle,1
43.939,144.521,2011-10-10T07:06,Green Sea Turtle,1
37.95,147.787,2003-12-16T03:02,Green Sea Turtle,1
36.395,-175.225,2012-06-21T08:50,Green Sea Turtle,1
29.5,-20.5,2006-08-08T11:49:22/2006-08-19T08:01:53,Green Sea Turtle,1
36.496952,-75.010078,2018-06-16T14:22:42,Green Sea Turtle,1
33.235,-174.873,2013-06-06T20:13,Green Sea Turtle,1
27.267,122.441,2003-03-21T19:41:08,Green Sea Turtle,1
11.2781,-73.8647,2021-06-01/2021-08-11,Green Sea Turtle,1
40.611,-162.706,2008-09-09T19:08,Green Sea Turtle,1
36.534,-147.39,2013-04-14T09:53,Green Sea Turtle,1
37.201,-174.314,2004-07-31T10:51:48,Green Sea Turtle,1
23.455,-160.863,2000-06-22T09:51,Green Sea Turtle,1
38.848,143.833,2011-07-22T07:03,Green Sea Turtle,1
28.1,-80.117,1967-04,Green Sea Turtle,1
-20.15881,53.43362,2011-08-23T16:07:58,Green Sea Turtle,1
40.915,151.398,2010-09-24T04:36,Green Sea Turtle,1
-21.949,113.92,2024-01-26T09:21:56Z,Green Sea Turtle,1
37.64563,-75.56442,2011-05-31T15:30:47,Green Sea Turtle,1
18.161,-65.614,2005-10-12T07:21:15,Green Sea Turtle,1
36.777,171.744,2012-05-31T07:11,Green Sea Turtle,1
41.928,-157.003,2011-08-10T18:36,Green Sea Turtle,1
32.5,12.5,2018-09-12T18:48:49/2018-09-13T04:56:01,Green Sea Turtle,1
38.35347,-74.52011,2012-06-08T12:36:40,Green Sea Turtle,1
32.733,141.472,2005-04-16T07:59:20,Green Sea Turtle,1
24.498,121.841,2005-03-15T14:40:47,Green Sea Turtle,1
29.035,-164.193,1997-02-10T02:00,Green Sea Turtle,1
37.602826,-71.525263,2010-01-26T12:00:00,Green Sea Turtle,1
35.566,14.879,2018-05-28T09:22:00+00:00,Green Sea Turtle,1
34.623,146.34,2004-07-13T03:59:04,Green Sea Turtle,1
38.756,175.96,2011-11-30T17:59,Green Sea Turtle,1
33.586,15.312,2018-04-10T08:15:00+00:00,Green Sea Turtle,1
33.078,177.633,2000-06-12T17:17,Green Sea Turtle,1
37.0022,5.8843,2018-12-25T15:22:00+00:00,Green Sea Turtle,1
33.087,-154.926,2003-06-02T17:45:39,Green Sea Turtle,1
33.618,176.05,2013-02-06T19:34,Green Sea Turtle,1
37.997,163.184,2011-12-12T09:27,Green Sea Turtle,1
-25.55264,32.87451,2012-02-18T15:09:44,Green Sea Turtle,1
36.487,-2.552,2016-10-22T04:55:00+00:00,Green Sea Turtle,1
28.9599990845,-80.8280029297,1993-05-10T16:22:58Z,Green Sea Turtle,1
37.724,6.657,2016-11-09T11:37:00+00:00,Green Sea Turtle,1
37.819,173.016,2012-06-02T14:39,Green Sea Turtle,1
-21.945,113.93,2024-02-18T14:51:51Z,Green Sea Turtle,1
40.387,-169.351,2011-10-16T22:04,Green Sea Turtle,1
26.505,121.99,2004-02-13T11:35:47,Green Sea Turtle,1
37.059,157.605,2010-06-30T01:01,Green Sea Turtle,1
37.6744,-25.6325,2015-05-19T14:02:00,Green Sea Turtle,1
40.721,154.769,2011-11-23T05:32,Green Sea Turtle,1
35.3996,-75.1218,2018-05-27T14:59:12,Green Sea Turtle,1
37.04739,-75.68565,2012-06-09T15:42:52,Green Sea Turtle,1
-21.951,113.925,2024-02-24T12:39:16Z,Green Sea Turtle,1
-21.937,113.914,2023-11-10T00:07:12Z,Green Sea Turtle,1
-18.5,118.5,2016-02-17T04:25:43/2016-02-19T21:32:29,Green Sea Turtle,1
36.452,14.43,2018-02-19T09:51:00+00:00,Green Sea Turtle,1
35.215,-138.363,1998-11-10T02:30,Green Sea Turtle,1
39.0244,-0.0599,2017-12-13T20:35:00+00:00,Green Sea Turtle,1
42.046,160.74,2010-10-07T02:21,Green Sea Turtle,1
-22.39093,54.23123,2009-12-30T22:23:39,Green Sea Turtle,1
45.166,144.246,2011-09-13T18:09,Green Sea Turtle,1
37.6324,-25.4649,2014-09-20T11:04:00,Green Sea Turtle,1
39.761,178.394,2010-12-04T07:57,Green Sea Turtle,1
36.469728,-75.562885,2008-06-05T10:33:00,Green Sea Turtle,1
37.104,-1.219,2016-06-29T15:20:00+00:00,Green Sea Turtle,1
34.941,166.406,2008-04-11T19:30,Green Sea Turtle,1
30.031944,-80.530676,2010-03-31T14:21,Green Sea Turtle,1
42.065,-174.374,2008-08-03T08:51,Green Sea Turtle,1
-21.941,113.915,2023-12-07T02:16:11Z,Green Sea Turtle,1
34.5,-13.5,2010-08-04T04:18:41/2010-09-16T06:15:07,Green Sea Turtle,1
4.3268,62.30542,2011-03-29T03:02:35,Green Sea Turtle,1
39.086,174.806,2012-10-10T09:16,Green Sea Turtle,1
39.70888,-19.65899,2023-07-30,Green Sea Turtle,1
38.444,146.343,2011-09-02T01:00,Green Sea Turtle,1
37.842,2.8802,2018-07-27T16:04:00+00:00,Green Sea Turtle,1
39.96492,5.53702,2018-08-03T11:53:00+00:00,Green Sea Turtle,1
32.715,-178.094,2011-05-19T05:26,Green Sea Turtle,1
32.106,173.699,2008-03-22T17:23,Green Sea Turtle,1
32.781,-151.191,2004-03-10T03:02:31,Green Sea Turtle,1
31.837,156.795,2013-05-16T17:05,Green Sea Turtle,1
35.354,25.337999,2011-08-15T04:11:20,Green Sea Turtle,1
35.084,-163.528,1998-06-27T19:49,Green Sea Turtle,1
35.201,16.507,2018-03-01T07:59:00+00:00,Green Sea Turtle,1
37.614,-172.438,2000-10-03T04:50,Green Sea Turtle,1
28.883,-151.519,2003-03-23T01:03:36,Green Sea Turtle,1
15.96755,53.34978,2012-04-01T11:09:44,Green Sea Turtle,1
11.2781,-73.8647,2017-06-01/2017-08-10,Green Sea Turtle,1
35.283,-75.5,1979-07-12T14:04:00,Green Sea Turtle,1
30.434294,-80.636898,2009-07-17T09:51,Green Sea Turtle,1
41.794,173.499,2012-10-19T18:58,Green Sea Turtle,1
-1.93548,41.35895,2011-08-01T21:55:56,Green Sea Turtle,1
34.494,-173.924,2012-03-09T09:47,Green Sea Turtle,1
48.254,141.751,2011-09-12T17:44,Green Sea Turtle,1
33.759,10.966,2018-05-25T06:33:00+00:00,Green Sea Turtle,1
32.03,-167.273,2004-05-04T10:37:33,Green Sea Turtle,1
39.435,0.476,2017-11-01T15:45:00+00:00,Green Sea Turtle,1
37.5002,-75.3755,1995-07-30T13:10:40,Green Sea Turtle,1
30.498873,-80.567321,2013-09-04T10:20,Green Sea Turtle,1
30.758,-172.069,1997-03-29T19:02,Green Sea Turtle,1
-17.18143,62.73952,2011-01-18T23:33:46,Green Sea Turtle,1
39.624,169.675,2010-12-03T13:49,Green Sea Turtle,1
36.725381,-75.420348,2015-06-19T13:19:36,Green Sea Turtle,1
41.3134,3.6499,2017-07-14T08:06:00+00:00,Green Sea Turtle,1
39.313,-172.204,2010-11-11T01:28,Green Sea Turtle,1
30.154,-168.616,1997-06-02T01:42,Green Sea Turtle,1
-21.946,113.916,2024-01-16T22:21:09Z,Green Sea Turtle,1
36.943,166.982,2012-02-06T07:05,Green Sea Turtle,1
35.705,-167.897,2000-09-19T15:34,Green Sea Turtle,1
42.369,4.13,2016-12-21T10:28:00+00:00,Green Sea Turtle,1
39.293,0.241,2017-10-27T08:13:00+00:00,Green Sea Turtle,1
40.4366,-72.4928,2016-08-03T09:46:00,Green Sea Turtle,1
34.222,-179.908,2012-03-04T19:42,Green Sea Turtle,1
42.457,5.704,2016-12-13T09:09:00+00:00,Green Sea Turtle,1
11.257,-73.79,2021-05-03,Green Sea Turtle,1
46.13,-42.11,1998-07-12,Green Sea Turtle,1
-37.5322,20.98357,2012-08-13T08:52:30,Green Sea Turtle,1
38.4121,0.7986,2018-08-31T10:36:00+00:00,Green Sea Turtle,1
-24.40894,50.8274,2011-11-28T16:04:21,Green Sea Turtle,1
-21.942,113.915,2023-11-20T03:21:39Z,Green Sea Turtle,1
-25.5953,32.8388,2012-04-10T01:50:51,Green Sea Turtle,1
37.808,147.047,2010-06-03T14:30,Green Sea Turtle,1
35.90124,-12.75342,2017-09-27,Green Sea Turtle,1
38.603,-178.911,2012-10-14T08:48,Green Sea Turtle,1
36.022,-174.757,2004-07-21T09:04:59,Green Sea Turtle,1
37.4,-144.793,2004-10-22T18:02:31,Green Sea Turtle,1
34.654,178.988,2012-04-14T19:03,Green Sea Turtle,1
33.3518,-77.7438,NA,Green Sea Turtle,1
37.05,-75.15,1980-09-12T15:47:00,Green Sea Turtle,1
34.009,169.955,2010-01-09T08:23,Green Sea Turtle,1
28.849,123.219,2005-06-10T03:30:55,Green Sea Turtle,1
14.54364,51.7437,2011-03-21T10:04:36,Green Sea Turtle,1
39.667,-71.983,1980-08-07T12:22:00,Green Sea Turtle,1
35.214176,-75.662282,2008-06-13T11:59:00,Green Sea Turtle,1
37.097,146.2,2007-11-02T04:51,Green Sea Turtle,1
37.823,0.168,2018-03-11T11:18:00+00:00,Green Sea Turtle,1
42.904,157.807,2011-09-19T17:20,Green Sea Turtle,1
41.319,159.215,2010-10-16T13:51,Green Sea Turtle,1
37.926,-179.154,2012-11-08T10:16,Green Sea Turtle,1
-39.99727,23.0232,2012-08-07T00:19:37,Green Sea Turtle,1
36.78945,-75.35418,2012-06-07T18:31:15,Green Sea Turtle,1
30.499454,-80.318959,2010-04-02T16:52,Green Sea Turtle,1
37.243111,-74.806788,2015-11-16T13:48:47,Green Sea Turtle,1
38.18,-28.3,1998-05-24T18:46:00Z/1998-05-24T18:46:00Z,Green Sea Turtle,1
30.311,126.519,2008-11-08T03:46:12,Green Sea Turtle,1
33.362,-146.481,2003-04-04T19:08:02,Green Sea Turtle,1
14.21981,51.38407,2011-03-22T19:05:06,Green Sea Turtle,1
-25.19798,33.73935,2012-05-29T05:58:34,Green Sea Turtle,1
36.46717,-4.502167,2005-07-08T07:38:21,Green Sea Turtle,1
37.908,0.196,2016-06-22T08:00:00+00:00,Green Sea Turtle,1
40.468,164.531,2010-11-19T08:02,Green Sea Turtle,1
41.492,-152.697,2011-08-28T10:15,Green Sea Turtle,1
30.433003,-80.336979,2010-05-07T12:40:00,Green Sea Turtle,1
38.3249988556,-73.2916679382,1993-06-21T12:00:00Z,Green Sea Turtle,1
-38.13215,23.2512,2012-09-06T06:46:27,Green Sea Turtle,1
34.412,-146.287,2004-02-09T17:14:23,Green Sea Turtle,1
29.5,-80.65,1967-12,Green Sea Turtle,1
37.41876,1.18961,2017-11-01T13:59:00+00:00,Green Sea Turtle,1
33.966,-76.777,1999-10-30T09:59:00,Green Sea Turtle,1
26.458,-161.067,1997-04-29T09:05,Green Sea Turtle,1
16.35989,52.89737,2011-02-17T19:48:49,Green Sea Turtle,1
36.591,173.915,2012-02-01T18:47,Green Sea Turtle,1
32.967,-157.45,2011-04-04T04:21,Green Sea Turtle,1
-21.949,113.917,2024-01-31T00:00:00Z,Green Sea Turtle,1
38.91685,-74.21428,2016-08-08T15:05:04,Green Sea Turtle,1
35.736,135.284,2011-08-06T02:54,Green Sea Turtle,1
-16.8219,59.48791,2011-05-02T10:01:33,Green Sea Turtle,1
36.855241,-74.988471,2014-05-15T12:31:42,Green Sea Turtle,1
29.5,-42.5,2018-09-04T09:32:34/2018-09-05T10:49:57,Green Sea Turtle,1
43.51,-48.75,2003-08-21,Green Sea Turtle,1
38.38336667,-28.47373333,2010-04-09,Green Sea Turtle,1
42.774,-177.872,2012-09-23T19:47,Green Sea Turtle,1
37.21367,-11.14391,2015-10-01,Green Sea Turtle,1
44.408556,13.023194,2009,Green Sea Turtle,1
36.9938,0.0812,2018-10-18T05:20:00+00:00,Green Sea Turtle,1
11.257,-73.79,2021-05-03,Green Sea Turtle,1
30.301821,-80.686564,2015-03-03T11:05:08,Green Sea Turtle,1
7.57229,59.42223,2011-12-27T19:40:01,Green Sea Turtle,1
38.6025,0.6569,2001-10-27T00:00:00,Green Sea Turtle,1
-21.948,113.934,2024-02-12T23:14:36Z,Green Sea Turtle,1
18.35465,56.72589,2011-06-08T17:57:26,Green Sea Turtle,1
38.89,-173.148,2011-05-18T15:27,Green Sea Turtle,1
44.13,-48.28,1999-09-19,Green Sea Turtle,1
-27.92031,43.13147,2011-12-29T10:59:40,Green Sea Turtle,1
-21.949,113.927,2024-01-22T15:21:48Z,Green Sea Turtle,1
42.215,154.213,2011-08-16T06:19,Green Sea Turtle,1
35.029,-162.134,2003-07-21T18:32:13,Green Sea Turtle,1
34.520569,-76.228731,2008-02-29T14:40:00,Green Sea Turtle,1
36.426,162.099,2011-12-11T08:07,Green Sea Turtle,1
-37.2188,31.28187,2012-03-15T08:53:21,Green Sea Turtle,1
39.699,172.597,2009-10-16T20:22,Green Sea Turtle,1
